text,label
settingBtn;Canvas;pic_zhuanshi;dailySignBtn;zMoreGameBtnNDresssNWm;zDailySignPanelNDresssNWm;bg;zCoinControlNDresssNWm;zMoreGamePanelNDresssNWm;lotteryBtn;FreeCoinBtn;zDressesStartButtonNDresssNWm;levelBtn;zRecordBtnNDresssNWm;zFreeCoinPanelNDresssNWm;zRecommendGameNDresssNWm;Main Camera;DressesModelContainer;makeBtn;zDiamondControlNDresssNWm;zSettingPanelNDresssNWm;Background,0
FreeCoinBtn;Canvas;pic_zhuanshi;dailySignBtn;zMoreGameBtnNDresssNWm;zDailySignPanelNDresssNWm;bg;zCoinControlNDresssNWm;zMoreGamePanelNDresssNWm;lotteryBtn;zDressesStartButtonNDresssNWm;levelBtn;settingBtn;zRecordBtnNDresssNWm;zFreeCoinPanelNDresssNWm;zRecommendGameNDresssNWm;Main Camera;DressesModelContainer;makeBtn;zDiamondControlNDresssNWm;zSettingPanelNDresssNWm;Background,0
New Sprite;puzzle_2,0
playVideo;video_1;video_3;a28;a24;video_2;a8;butclose;infiniteLife,0
playVideo;a7;a6;a28;a24;lifeNum;a8;butclose;infiniteLife,0
butclose;a7;a6;a28;a24;lifeNum;a9;playVideo;infiniteLife,0
mask;lv;but_black;but_reset;z3;but_help;GameView,0
mask;lv;but_help;but_reset;z5;but_black;GameView,0
mask;but_black;but_help;lv;z4;but_reset;GameView,0
but_black;start;puzzles;tipsNode;bg;mask;z5;mask;but_black;PromptView,0
infiniteLife;addDesk;setUp;levelChoice;playGame;z13;3a8;lifeTxt;life;LobbyView,0
infiniteLife;life;setUp;levelChoice;playGame;a40;addDesk;LobbyView,0
infiniteLife;life;addDesk;setUp;levelChoice;a43;playGame;LobbyView,0
infiniteLife;life;addDesk;setUp;playGame;a42;levelChoice;LobbyView,0
life;addDesk;setUp;levelChoice;playGame;a41;infiniteLife;LobbyView,0
infiniteLife;life;addDesk;levelChoice;playGame;3a9;setUp;LobbyView,0
scroll;bg;upPage;a28;a24;nextPage;levelChoice;SelectLevelView,0
musicKg;bugClose;a17;a15;shockKg;a28;a24;a16;isOpen;isClose;soundKg;setUp,0
bugClose;a17;a15;soundKg;shockKg;a28;a24;a16;isOpen;isClose;musicKg;setUp,0
musicKg;bugClose;a17;a15;soundKg;a28;a24;a16;isOpen;isClose;shockKg;setUp,0
musicKg;a17;a15;soundKg;shockKg;a28;a24;a16;bugClose;setUp,0
window;lv;z13;3a8;lifeTxt;life;SettleView,0
a13;a3;but_share;a12;a2;a14;a4;a11;but_next;win,0
bg;z5;but_black;window,0
close-btn;dialog;bg;open-vip-btn;view,0
dialog;bg;open-vip-btn;close-btn;view,0
continue;quit;btns,0
quit;continue;btns,0
close;马上安装多多学数学，体验全部功能;buy;download;title;quit_ad;rec,0
quit_ad;马上安装多多学数学，体验全部功能;buy;download;title;close;rec,0
quit_ad;close;马上安装多多学数学，体验全部功能;buy;title;download;download;rec,0
quit_ad;close;马上安装多多学数学，体验全部功能;download;title;buy;buy;rec,0
w-praise;w-dislike;h,0
w-dislike;w-praise;h,0
h;w-islike;close;close;bg,0
quit;close;马上安装多多学数学，体验全部功能;continue;title;quit_ad;rec,0
quit_ad;quit;马上安装多多学数学，体验全部功能;continue;title;close;rec,0
quit_ad;quit;close;马上安装多多学数学，体验全部功能;title;continue;rec,0
quit_ad;close;马上安装多多学数学，体验全部功能;continue;title;quit;rec,0
close;quit;continue;quit_ad;rec,0
quit_ad;quit;continue;close;rec,0
quit_ad;close;quit;continue;rec,0
quit_ad;close;continue;quit;rec,0
setting,0
privacy;feedback;up-layout,0
feedback;privacy;up-layout,0
en;zh;down-layout,0
zh;en;down-layout,0
bg;bg;view,0
btns;bg;menu,0
shadow;rec;close;view,0
continue;quit;btn,0
quit;continue;btn,0
continue;quit;btns,0
quit;continue;btns,0
close;quit;continue;quit_ad;rec,0
quit_ad;quit;continue;close;rec,0
quit_ad;close;quit;continue;rec,0
quit_ad;close;continue;quit;rec,0
quit_ad,0
quit;title;continue;close;rec,0
close;quit;title;continue;rec,0
close;title;continue;quit;rec,0
确 定;Label;New Button;error,0
btnPause;lbClock;vgClock,0
note_cn;switch_on;mark;btnSwitchNote,0
switch_on;autonote_cn;vgCoin;btnAutoNote,0
exit;btn_green,0
btnErase;btnHint;undo;undo_cn;btnUndo;vgActions,0
btnUndo;btnHint;erase;erase_cn;btnErase;vgActions,0
btnErase;btnUndo;hint_cn;vgCoin;btnHint;vgActions,0
exit;btn_green,0
exit;btn_green,0
spGrid6;spGrid9;spGrid8;9X9_cn;4X4_cn;6X6_cn;8X8_cn;spGrid4;spGrid9;spGrid6;spGrid8;vgSelects,0
spGrid4;spGrid6;spGrid9;spGrid8;9X9_cn;4X4_cn;6X6_cn;8X8_cn;spGrid4;spGrid9;spGrid6;spGrid8;vgSelects,0
下一关卡;New Label;next,0
home;再来一次;New Label;restart;WinButtons,0
restart;返回主页;New Label;home;WinButtons,0
New Label;CollectDouble,0
LabLayout;bg;btn_close;prize;btn_duihuan;ExchangeSure,0
btn_duihuan;LabLayout;bg;prize;btn_close;ExchangeSure,0
bg;Background;v_close;Task,0
btn2;btn3;bg;day123456;day7;Btn_close;icon_see;New Label;btn1;Sign,0
btn3;bg;btn1;day123456;day7;Btn_close;New Label;btn2;Sign,0
btn2;btn3;bg;btn1;day123456;day7;Btn_close;Sign,0
v_finished;v_toGet;New Sprite(Splash);v_title;icon;sub;Background;v_toFinish;TaskItem,0
v_finished;v_toFinish;New Sprite(Splash);v_title;icon;sub;Background;v_toGet;TaskItem,0
bg;scrollview;btn_close;ExchangeRule,0
UI_BG_7 copy;TimeCount;btnReceive;UI_tili_0;lblItem;lbl_time;banner;Background;btn_close;StrengthAD,0
Title<Label>;New Button;试玩有礼;Title;Background<Sprite>;Background;New Button;title,0
Title<Label>;New Button;试玩有礼;Title;Label<Label>;活动说明;Label;New Button;title,0
bg;scrollview;btn_close;ExchangeRule,0
tips;每局只能补充一次哦;bg_pop;lblExplain;btn_close;lblName;prop_bg;icon_see;浏览15秒获得;New Label;btn1;WatchAD,0
tips;每局只能补充一次哦;bg_pop;lblExplain;btn1;lblName;prop_bg;btn_close;WatchAD,0
关闭消息订阅会导致无法收到提醒哦~;Btn_think;lbl;Btn_confirm;background;Btn_close;我再想想;New Label;Btn_think;Btn_close;Unsubscribe,0
关闭消息订阅会导致无法收到提醒哦~;Btn_think;lbl;background;Btn_close;确认关闭;New Label;Btn_confirm;Unsubscribe,0
game_yindaotu;Btn_think;lbl;下次从饿了么APP—我的—滑动到“饿了个饿了”可以回到游戏哦~;background;Btn_close;知道啦;New Label;Btn_think;Btn_close;SearchGame,0
btn_shuoming;myScoreLab;btn_jilu;numberLayout;scoreLayout;New Button;idLayout;我的积分;Background;btn_bangding;top,0
兑换商城;Title;Background;btn_back;title,0
btn_shuoming;myScoreLab;btn_jilu;numberLayout;scoreLayout;New Button;idLayout;btn_bangding;我的积分;Background;btn_shuoming;New Button;top,0
btn_shuoming;myScoreLab;numberLayout;scoreLayout;New Button;idLayout;btn_bangding;我的积分;btn_jilu;top,0
shop_bg4;btn_lingqu;icon;mask;btn_play;Background;btn_lingqu;JumpTaskItem,0
bgm_off;bgm_on;switch,0
eff_off;eff_on;switch,0
eff_off;eff_on;switch,0
background;dingyue;yinxiao;yinyue;Btn_close;set_gaming,0
btn_duihuan;btn_duihuan2;New Node,0
btn_duihuan;editBox;pop_bg3;bg;btn_close;ExchangeBind,0
editBox;pop_bg3;bg;btn_close;btn_duihuan;ExchangeBind,0
邀请好友;New Button;New Label;Background;btn_back;top,0
btn_back;New Label;btn_yaoqing;loading_progress_bg;邀请好友;friend;btn_shuoming;New Button;Bottom;top,0
friend;btn_shuoming;loading_progress_bg;btn_yaoqing;Bottom,0
game_yindaotu;下次从饿了么APP—我的—滑动到“饿了个饿”可以回到游戏哦~;lbl;Btn_confirm;background;Btn_close;继续游戏;New Label;Btn_think;ExitGame,0
game_yindaotu;下次从饿了么APP—我的—滑动到“饿了个饿”可以回到游戏哦~;Btn_think;lbl;background;Btn_close;确认退出;New Label;Btn_confirm;ExitGame,0
game_yindaotu;下次从饿了么APP—我的—滑动到“饿了个饿”可以回到游戏哦~;Btn_think;lbl;Btn_confirm;background;Btn_close;ExitGame,0
bg_pop;Btn_confirm;lblExplain;lblTitle;Btn_close;New Label;Btn_think;New Node,0
bg_pop;Btn_think;lblExplain;lblTitle;Btn_close;New Label;Btn_confirm;New Node,0
bg_pop;Btn_think;Btn_confirm;lblExplain;lblTitle;Btn_close;New Node,0
btn_duihuan;des;bg;btn_close;btn_duihuan;btn_close;ExchangeTip,0
bg;scrollview;btn_close;ExchangeTreasureDetail,0
loadingbar;jiankang;cloud;ru;z9;zai;zhong;dian;bg,0
s7;tinum;tishi,0
taskTime;tili;gold;home;top,0
oc;heroNode;xingxiang;right;startBtn;left;z9;chenghao;mingcheng;pets2;yinying;hero;pets1;zg;pets0;heroNode;chenghao;xingxiang;bg,0
img_0;img_2;img_1;huiyan,0
oc;heroNode;xingxiang;right;left;z9;chenghao;startBtn;bg,0
pets2;yinying;hero;pets1;pets0;xing;_idiom_pet_egg;zg;chong;heroNode;xingxiang,0
off;on;soundbtn,0
idiom_wldh_flag;wulin;right,0
Head;New Node,0
shiling,0
btn_common_close;window_common;New Sprite(Splash);btn_common_close;New Sprite(Splash);box,0
extremeButton;mediumButton;easyButton;extremeButton copy;hardButton;专家;中等;简单;入门;困难;大师;Label;extremeButton;mediumButton;easyButton;extremeButton copy;hardButton;New Node,0
Continue?;noButton;continue;yes;Label;yesButton;continueWindow,0
Continue?;continue;yesButton;no;Label;noButton;continueWindow,0
New Node;continueWindow;New Label;数独闯关解谜;sidebar copy;Main Camera;tili;侧边栏;New Label;sidebar;Canvas,0
New Node;continueWindow;New Label;数独闯关解谜;sidebar copy;Main Camera;tili;sidebar;订阅;New Label;sidebar copy;Canvas,0
New Node;continueWindow;New Label;数独闯关解谜;sidebar copy;Main Camera;tili;sidebar;邀请好友;New Label;sidebar copy;Canvas,0
tili;time;New Label;未标题-6;tili,0
background_layer0;videoicon;full;未标题-8;close;tiliadd,0
close;background_layer0;videoicon;未标题-8;full;tiliadd,0
bg;tip;kuang_bg;btn_ok_txt;确定;public_btn_ok;updateAlert,0
train_5;logo;start_btn;game,0
dinner_desk|_node;mouse_hole_0;sort_desk;toy_bg;tv_table_0;stairs_0;men;frame_0;frame_1;desk_0;tools_5;toilet;tv_table_1;stairs_1;corner;dinner_desk|_node;sort_desk;toy_bg;dinner_desk;tv_table_0;stairs_0;men;toilet;game,0
pan;mouse_node;tools_3;tools_1;tools_2;tools_5,0
flows;flow_1;flow_0;flow_btn;flow_btn copy,0
mouse_hole_1;mouse_dian;socket;mouse_hole_0,0
tools_2;mouse_node;pan;tools_5,0
dinner_desk|_node;mouse_hole_0;sort_desk;toy_bg;tv_table_0;stairs_0;men;frame_0;frame_1;desk_0;tools_5;toilet;frame_1;frame_0;game,0
cover3;fruits;dish;plate;door;table;teacap;cap;zhazhi8;zhazhi;bg_eat_drink2;cap2;table1;guo;bg_eat_drink1;car;cover1;cover4;cover5;cover2;covers;game1;game,0
cover3;fruits;dish;plate;door;table;cap;zhazhi8;zhazhi;bg_eat_drink2;cap2;covers;table1;guo;bg_eat_drink1;car;yantong;teacap;game1;game,0
cover3;fruits;dish;plate;door;table;teacap;cap;zhazhi8;zhazhi;bg_eat_drink2;cap2;covers;table1;bg_eat_drink1;car;guo;game1;game,0
plate;door;table;teacap;covers;guo;bg_eat_drink1;car;cover3;game,0
door1;door2;btn;door,0
New Camera;gou;ui,0
gou2;paper;bg1;close;stool2;tuzi;gou;wash;gou1;wall;stool3;bg_toilet;open;stool;stool3;stool2;stool4;paper;stool1;gou3;open;stool4;game3;game1;stool1;gou,0
gameOne;listGamename;logoMask;hotGame,0
propShuaZi;yx_porpBg;sznumLabel;sjnumLabel;propSuiji;xcnumLabel;zdnumLabel;propXiaoChu;propZhaDan,0
blueBt;greenBt;purpleBt;backBt;yellowBt;redBt;parent;blueBt;greenBt;purpleBt;backBt;redBt;yellowBt,0
propSuiji;yx_porpBg;sznumLabel;sjnumLabel;propZhaDan;xcnumLabel;zdnumLabel;propXiaoChu;propShuaZi,0
propZhaDan;yx_porpBg;sznumLabel;sjnumLabel;propSuiji;xcnumLabel;zdnumLabel;propXiaoChu;propShuaZi,0
propXiaoChu;yx_porpBg;sznumLabel;sjnumLabel;propSuiji;propZhaDan;xcnumLabel;zdnumLabel;propShuaZi,0
getBt;clearCountNode;progressBar;clearStarCountLabel,0
backBt;setLayer;ty_bg;sz_music;bgSprite;sz_sound;restartBt;sz_ruleBt;closeBt;sz_title,0
restartBt;setLayer;ty_bg;sz_music;bgSprite;sz_sound;sz_ruleBt;closeBt;sz_title;backBt,0
closeBt;setLayer;ty_bg;sz_music;bgSprite;sz_sound;restartBt;sz_ruleBt;sz_title;backBt,0
audio_open;sz_music,0
audio_open;sz_sound,0
sz_ruleBt;setLayer;ty_bg;sz_music;bgSprite;sz_sound;restartBt;closeBt;sz_title;backBt,0
nextBt;successLayer;shareBt;下一关;Label,0
shareBt;successLayer;nextBt;炫耀战绩;Label,0
reborntBt;resultLayer;failLayer;bgSprite;successLayer,0
closeBt;failLayer;timeLabel;不了，谢谢;RICHTEXT_CHILD,0
twoBt;rewardLayer;oneBt;giftBg,0
oneBt;rewardLayer;twoBt;giftBg;RICHTEXT_CHILD,0
closeBt;starGiftLayer;bg;放弃获得;RICHTEXT_CHILD,0
closeBt;bg;lj_title;rewardSprite;label;tipLabel,0
cpSprite;cpLayer;nextBt;blackSprite,0
nextBt;cpLayer;cpSprite;blackSprite,0
closeBt;tipLayer;tipAnimBg;tipBg,0
setBt;uiLayer;infoPanel;rewardScoreLabel;bg;yx_lvBg;partStarLabel;clearCountNode,0
getBt;shopLayer;starLabel;tipLabel;giftBg;hideBt;th_star,0
hideBt;shopLayer;starLabel;tipLabel;giftBg;getBt;th_star,0
replay;save_image;btns,0
finish;home;prompt;setting;top,0
setting;home;finish;prompt;top,0
effect;simple;bg;btn_close;pop_frm_title;off;on;bgm;setting,0
simple;bg;btn_close;pop_frm_title;bgm;off;on;effect;setting,0
effect;bg;btn_close;pop_frm_title;bgm;off;on;simple;setting,0
finish;setting;prompt;home;top,0
setting;home;prompt;finish;top,0
网络异常，加载失败;label;ic_network_error;Button;load_error,0
save_image;replay;btns,0
effect;simple;bg;pop_frm_title;bgm;btn_close;setting,0
New Button copy;puzzle_container;bg;container;Main Camera;load_view;ui;ScrollView;New Button;Canvas,0
New Button;New Button copy;puzzle_container;bg;container;Main Camera;load_view;ui;ScrollView;New Button copy;Canvas,0
反馈内容：;New Label;ContactEditBox;ContentEditBox;联系方式：;bg;Main Camera;New Label copy;bg_title;提交;New Label;submit;Canvas,0
用户反馈;New Label;back;bg_title,0
message;close;ok;title;cancel;取消;New Label;close;cancel;bg,0
close;title;cancel;message;确定;New Label;ok;bg,0
SplitBallBtn;Operators;JoystickController;CD,0
WatchVideoBtn;DoubleRumiBtn;DeathUI;ReopenBtn;AppletGoto9Btn;SkipBtn;ReturnBtn;DoubleWatchVideoBtn;AppletGotoBtn;GameEndUI;AppletGoto10Btn;RankingFlauntBtn;ResurgenceBtn;BureauRanking;ADShow;Yincang;DeathUI;GameEndUI;DoubleReward;LoadProgressBar;TitleBg copy;Content;img_game_end;Yincang;PlayerHeads;CoinSprite;DoubleReward;ResurgenceBtn;Label;TitleBg;RightItem;SiyecaoSprite;WatchVideoBtn;Congratulations;CountDownText;ReopenBtn;TitleText;本局表现;GradeUpText;TitleBg copy;RankingText;img_TE_Wing;AureoleNode;DeathUI;LeftItem;AppletGoto9Btn;img_M;SkipBtn;DoubleWatchVideoBtn;AppletGotoBtn;wr_win_niu_bg;LoadingBg;NewRecordSprite;ADShow;DoubleRumiBtn;ProgressBar;img_D;AppletGoto10Btn;img_TE_Wing_R;(保留球球体重);NeedSiYecaoText2;x;NeedSiYecaoText;bg;NeedSiYecaoLabel;name;Icon;一刀切;slice62_62;slice62_62 copy;Content;siyecao;skip;攀岩勇士;疯狂作战;王者炮塔,0
GetMagnetBtn;GetTrySkinBtn;LeftItem;RightItem;Icon;videoSprite;NeedSiYecaoText;开局吸铁,0
Item copy;Item;Items;Item copy;Item;bg copy;NumBg;NumText;Video;CountDownText,0
FlauntBtn;CloseBtn;VideoDoubleAwardBtn;ShareSkin;Content;Reward_item;FlauntBtn;VariationText;（-1星）;TitleText;HitText;ChiBang;stars;Guangyuns;VideoDoubleAwardBtn;FaceSprite;AwardText;StarNumText;MaskBg;Content;炫耀一下;wancheng_gou;Label,0
PrivacyPolicyBtn;UserAgreementBtn;Description;PrivacyPolicyBtn;UserAgreementBtn;New Label;和;CloseBtn;DisagreeBtn;AgreeBtn<Sprite>;DisagreeBtn<Sprite>;New Label<Label>;Label;AgreeBtn;New Label copy;《隐私政策》;《用户协议》;New Label<Label>;New Label,0
DisagreeBtn<Sprite>;DisagreeBtn;AgreeBtn;AgreeBtn<Sprite>;Description;UserAgreementBtn;PrivacyPolicyBtn;New Label;和;CloseBtn;DisagreeBtn;AgreeBtn<Sprite>;DisagreeBtn<Sprite>;New Label<Label>;Label;AgreeBtn;New Label copy;同 意;New Label<Label>;不同意;New Label,0
DisagreeBtn<Sprite>;CloseBtn;Description;UserAgreementBtn;PrivacyPolicyBtn;New Label;和;DisagreeBtn;AgreeBtn<Sprite>;DisagreeBtn<Sprite>;New Label<Label>;Label;AgreeBtn;New Label copy;New Label<Label>;确 定;New Label,0
OkBtn;DisagreeBtn<Sprite>;PrivacyPolicy;UserAgreement;view;view<Mask>;New Label<Label>;确 定;New Label,0
levelBtn;Canvas;pic_zhuanshi;dailySignBtn;zRecommendGameNuanDDUpm;bg;zMoreGameBtnNuanDDUpm;zMoreGamePanelNuanDDUpm;lotteryBtn;zFreeCoinPanelNuanDDUpm;zDressesStartButtonNuanDDUpm;FreeCoinBtn;zSettingPanelNuanDDUpm;settingBtn;Main Camera;DressesModelContainer;zCoinControlNuanDDUpm;zDiamondControlNuanDDUpm;zRecordBtnNuanDDUpm;makeBtn;zDailySignPanelNuanDDUpm;Background,0
dailySignBtn;Canvas;pic_zhuanshi;zRecommendGameNuanDDUpm;bg;zMoreGameBtnNuanDDUpm;zMoreGamePanelNuanDDUpm;lotteryBtn;zFreeCoinPanelNuanDDUpm;zDressesStartButtonNuanDDUpm;FreeCoinBtn;levelBtn;zSettingPanelNuanDDUpm;settingBtn;Main Camera;DressesModelContainer;zCoinControlNuanDDUpm;zDiamondControlNuanDDUpm;zRecordBtnNuanDDUpm;makeBtn;zDailySignPanelNuanDDUpm;Background,0
lotteryBtn;Canvas;pic_zhuanshi;dailySignBtn;zRecommendGameNuanDDUpm;bg;zMoreGameBtnNuanDDUpm;zMoreGamePanelNuanDDUpm;zFreeCoinPanelNuanDDUpm;zDressesStartButtonNuanDDUpm;FreeCoinBtn;levelBtn;zSettingPanelNuanDDUpm;settingBtn;Main Camera;DressesModelContainer;zCoinControlNuanDDUpm;zDiamondControlNuanDDUpm;zRecordBtnNuanDDUpm;makeBtn;zDailySignPanelNuanDDUpm;Background,0
makeBtn;Canvas;pic_zhuanshi;dailySignBtn;zRecommendGameNuanDDUpm;bg;zMoreGameBtnNuanDDUpm;zMoreGamePanelNuanDDUpm;lotteryBtn;zFreeCoinPanelNuanDDUpm;zDressesStartButtonNuanDDUpm;FreeCoinBtn;levelBtn;zSettingPanelNuanDDUpm;settingBtn;Main Camera;DressesModelContainer;zCoinControlNuanDDUpm;zDiamondControlNuanDDUpm;zRecordBtnNuanDDUpm;zDailySignPanelNuanDDUpm;Background,0
settingBtn;Canvas;pic_zhuanshi;dailySignBtn;zRecommendGameNuanDDUpm;bg;zMoreGameBtnNuanDDUpm;zMoreGamePanelNuanDDUpm;lotteryBtn;zFreeCoinPanelNuanDDUpm;zDressesStartButtonNuanDDUpm;FreeCoinBtn;levelBtn;zSettingPanelNuanDDUpm;Main Camera;DressesModelContainer;zCoinControlNuanDDUpm;zDiamondControlNuanDDUpm;zRecordBtnNuanDDUpm;makeBtn;zDailySignPanelNuanDDUpm;Background,0
FreeCoinBtn;Canvas;pic_zhuanshi;dailySignBtn;zRecommendGameNuanDDUpm;bg;zMoreGameBtnNuanDDUpm;zMoreGamePanelNuanDDUpm;lotteryBtn;zFreeCoinPanelNuanDDUpm;zDressesStartButtonNuanDDUpm;levelBtn;zSettingPanelNuanDDUpm;settingBtn;Main Camera;DressesModelContainer;zCoinControlNuanDDUpm;zDiamondControlNuanDDUpm;zRecordBtnNuanDDUpm;makeBtn;zDailySignPanelNuanDDUpm;Background,0
awardLayer;dialogLayer;tipLayer;progressBar;netWaitingLayer;guideLayer;adLayer;Main Camera;container;topBarLayer;sceneLayer;btn_retry;Canvas,0
chapterBtn;number;three;two;one,0
chapterBtn;btns;operationBtns;bgk_big_1;ziran;PKBtn;保护自然，保护动物，人人有责;top;friendBtn;rankingBtn;完成:26关;head;msgBG;particle;progressMsg;userNum,0
chapter23;chapter29;chapter26;chapter16;chapter14;chapter9;chapter22;chapter13;chapter12;chapter6;chapter20;chapter1;chapter3;chapter10;chapter28;chapter30;chapter24;chapter2;chapter17;chapter7;chapter25;chapter4;chapter8;chapter27;chapter18;chapter19;chapter5;chapter15;chapter21;chapter11;content;chapter23;chapter29;chapter26;chapter16;chapter14;chapter9;chapter22;chapter13;chapter12;chapter6;chapter20;chapter1;chapter3;chapter10;chapter28;chapter30;chapter24;chapter2;chapter17;chapter7;chapter25;chapter4;chapter8;chapter27;chapter18;chapter19;chapter5;chapter15;chapter21;chapter11;information;stamp,0
backBtn;scrollview;view;bgk1,0
closeBtn;kuang;拯救动物;title,0
rankingBtn;btns;operationBtns;bgk_big_1;ziran;PKBtn;保护自然，保护动物，人人有责;top;friendBtn;chapterBtn;head;排名:9999;msgBG;particle;progressMsg;userNum,0
PKBtn;btns;operationBtns;bgk_big_1;ziran;保护自然，保护动物，人人有责;top;friendBtn;chapterBtn;rankingBtn;head;msgBG;particle;progressMsg;胜率:60%;userNum,0
friendBtn;btns;operationBtns;bgk_big_1;ziran;PKBtn;保护自然，保护动物，人人有责;top;chapterBtn;rankingBtn;particle,0
shareBtn;operationBtns;helpBtn;audioBtn;DiZhuBtn;bgk_msg_2;XiYouBtn,0
audioBtn;operationBtns;helpBtn;DiZhuBtn;bgk_msg_2;XiYouBtn;shareBtn,0
helpBtn;operationBtns;audioBtn;DiZhuBtn;bgk_msg_2;XiYouBtn;shareBtn,0
XiYouBtn;operationBtns;helpBtn;audioBtn;DiZhuBtn;bgk_msg_2;shareBtn;西游记;icon;name,0
DiZhuBtn;operationBtns;helpBtn;audioBtn;bgk_msg_2;XiYouBtn;shareBtn;斗地主;icon;name,0
btn_moreGame;Canvas;btns;bg;chapterLayer;Main Camera;pkLayer,0
btn_close;moreGame2;bgk;title;bbg;scrollview,0
prop1;props;bgk;help;prop3;backBtn;prop2;bgk;particle;numBG,0
prop2;props;bgk;help;prop3;prop1;backBtn;bgk;particle;numBG,0
prop3;props;bgk;help;prop1;backBtn;prop2;bgk;particle;numBG,0
help;props;bgk;prop3;prop1;backBtn;prop2,0
backBtn;props;bgk;help;prop3;prop1;prop2,0
noBtn;closeBtn;bg;暂停;noBtn;closeBtn;msg;yesBtn;title;取消;msg,0
yesBtn;bg;暂停;noBtn;closeBtn;msg;title;msg;确定,0
playAgainBtn;replayBtn;pkWin;rankWin;rankLose;stageLose;pkLose;closeBtn;msg;额...时间过的好像有点快呀。;superBtn;particle;好像运气差了一点点......;title;再来一次;再来一局;Label,0
superBtn;pkWin;rankWin;rankLose;pkLose;stageLose;stageWin;star1;nextStageBtn;closeBtn;replayBtn;msg;额...时间过的好像有点快呀。;particle;star3;好像运气差了一点点......;playAgainBtn;title;star2;听说把游戏分享给好友会有好运哦;Label1;好运保佑;JuEatImg22;求超越;Label;Label2,0
closeBtn;pkWin;rankWin;rankLose;pkLose;stageLose;stageWin;star1;nextStageBtn;replayBtn;msg;额...时间过的好像有点快呀。;superBtn;particle;star3;好像运气差了一点点......;playAgainBtn;title;star2,0
nextStageBtn;stageWin;star1;closeBtn;msg;superBtn;particle;star3;star2;下一关;Label,0
more1;overLayer;more2;pkWin;more3;more5;rankWin;black;rankLose;more4;pkLose;stageLose;stageWin;icon;西游大作战;name,0
more2;overLayer;more1;pkWin;more3;more5;rankWin;black;rankLose;more4;pkLose;stageLose;stageWin;icon;方块砰砰消;name,0
more3;overLayer;more2;more1;pkWin;more5;rankWin;black;rankLose;more4;pkLose;stageLose;stageWin;icon;萌宠历险记;name,0
more4;overLayer;more2;more1;pkWin;more3;more5;rankWin;black;rankLose;pkLose;stageLose;stageWin;2048解谜;icon;name,0
more5;overLayer;more2;more1;pkWin;more3;rankWin;black;rankLose;more4;pkLose;stageLose;stageWin;三国小游戏;icon;name,0
btn_moreGame;Canvas;overLayer;specialRes;backBegin;petsBG;backLayer;Main Camera;pkTX;backGround,0
gameMsg;bgk;动物大战僵尸;x2;x4;msg;lb_score;icon;植物僵尸大战的经典后续！植物也被感染，动物成了最后防线...;x1;btn_play;x5;x3;name,0
switchClassicRank;closeBtn;switchDailyRank;closeRank;rankListTabClassic;rankListTabWxfriend;shareFriend;rankListTabDaily;shareWxGroup;wxgroupShareBtn;shareBtn;rankListTabWxgroup;经典排行;rankListTitleLabel;每日排行;rankListRetry;retryLoad;wxgroupShareBtn;switchClassicRank;closeBtn;switchDailyRank;closeRank;rankListTabClassic;shareFriend;rankListTabDaily;shareWxGroup;重新加载;shareBtn;rankListBtns;rankListBody;rankListTitle,0
close;staminaBg;confirm;staminaConfirm;staminaCancel;staminaBoard;staminaConfirmTick;staminaClose;close;confirm;staminaConfirm;staminaCancel;staminaLayer;staminaBtns,0
scheduleTimeLabel;helmetConfirm;historyScore;helmetBg;rankBtn;gameOver;menu;wxrankBtn;relifeCancel;wxrelifeConfirm;helmetLogo;vshareCancel;layerShare;helmetBoard;screenShotArea;restart;relifeClose;relifeCountdown;deathwall;challengeOver;(头盔可以抵挡一次撞击伤害);helmetTip;timeColor;friendRank;timeLabel;rank;layerBg;wxfriendRankBtn;share;helmetTitle;vahsreCancel;homeBtn;deathdown;scoreColor;wxRelifeConfirm;relifeContent;scheduleRankLabel;relifeForceVideo;relifeConfirmAd;难度太高? 戴个头盔再出发吧;wxshareBtn;scoreLabel;vshareConfirm;restartBtn;relifeTitle;helmetCancel;relifeForceVideoCheckbox;layerShareBtn;relifeConfirmShare;scheduleRankBtn;helmetBtns;shareBtn;scheduleLabel;rankLabel;helmetConfirm;rankBtn;wxrelifeConfirm;wxrankBtn;relifeCancel;menu;vshareCancel;helmetIgnore;layerShare;restart;relifeClose;relifeRank;friendRank;rank;clickArea;wxfriendRankBtn;share;vahsreCancel;homeBtn;wxRelifeConfirm;relifeConfirmAd;wxRelifeForceVideo;wxshareBtn;vshareConfirm;restartBtn;helmetCancel;layerShareBtn;relifeConfirmShare;scheduleRankBtn;shareBtn;gameOverLayer;relifeBtns;helmetLayer;relifeBoard;vshareBtns;helmetBtns;relifeForceVideo;completeLayer,0
staminaTime;staminaLogo;staminaInfinity;staminaValue;staminaAdd;staminaBoard,0
content;bg-mask;bg;title;隐私政策;button-close;PrivacyPolicy,0
level;gameRestart;jump;refLevel;headBtns;layout;label;icon;add;time;刷 新;count;energyView;gameRestart;jump;keysView;refLevel;hint;back;top;headBtns,0
redDot;label;录制中;imgBG;floating;Recorder,0
closeBtn;bgSprite;restart;gameset;sound;version;backBtn,0
backBtn;bgSprite;restart;gameset;closeBtn;sound;version;New Sprite,0
restart;bgSprite;gameset;closeBtn;sound;version;backBtn,0
